subscription_id,account_id,start_date,end_date,plan_tier,seats,mrr_amount,arr_amount,is_trial,upgrade_flag,downgrade_flag,churn_flag,billing_frequency,auto_renew_flag
S-552434,A-7f4db3,14-08-2024,,Pro,79,3871,46452,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-86615c,A-592832,03-10-2024,,Enterprise,26,5174,62088,FALSE,TRUE,FALSE,FALSE,monthly,TRUE
S-778307,A-f17767,15-11-2023,,Pro,23,1127,13524,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-1e1853,A-089363,25-11-2024,31-12-2024,Enterprise,26,5174,62088,FALSE,FALSE,FALSE,TRUE,monthly,TRUE
S-e371b7,A-310452,28-12-2024,,Enterprise,50,9950,119400,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-36885c,A-02cd81,07-04-2024,,Pro,44,0,0,TRUE,FALSE,FALSE,FALSE,annual,TRUE
S-304f59,A-625d0b,15-10-2024,,Basic,25,0,0,TRUE,FALSE,FALSE,FALSE,annual,TRUE
S-3e5d57,A-503d5a,24-01-2024,,Basic,25,0,0,TRUE,FALSE,FALSE,FALSE,annual,TRUE
S-013f5c,A-40de06,16-07-2024,,Pro,35,0,0,TRUE,FALSE,FALSE,FALSE,annual,TRUE
S-acb7af,A-8adedc,23-05-2024,,Enterprise,4,0,0,TRUE,FALSE,FALSE,FALSE,annual,TRUE
S-9fae95,A-96bbc6,08-12-2024,,Enterprise,56,11144,133728,FALSE,TRUE,FALSE,FALSE,annual,TRUE
S-70cf3c,A-3b5cd1,24-03-2024,,Pro,13,637,7644,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-d26bbf,A-054577,29-06-2024,,Pro,35,1715,20580,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-f7ef84,A-b11cd0,30-12-2023,,Pro,26,1274,15288,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-7480e6,A-524364,31-12-2024,,Enterprise,43,8557,102684,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-b95b76,A-dbc825,02-05-2024,,Pro,19,931,11172,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-639754,A-034368,14-12-2023,,Basic,19,0,0,TRUE,FALSE,FALSE,FALSE,monthly,TRUE
S-06e3cd,A-42e5e1,22-10-2024,,Basic,22,0,0,TRUE,FALSE,FALSE,FALSE,monthly,TRUE
S-0e43ee,A-09540c,28-05-2024,,Enterprise,67,13333,159996,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-a408fe,A-02fac6,18-10-2024,,Pro,22,1078,12936,FALSE,TRUE,FALSE,FALSE,monthly,TRUE
S-916cca,A-e51ec7,04-10-2024,31-10-2024,Basic,3,0,0,TRUE,TRUE,FALSE,TRUE,annual,TRUE
S-332e0d,A-3b5cd1,30-09-2023,,Pro,13,0,0,TRUE,FALSE,TRUE,FALSE,monthly,TRUE
S-5798f3,A-d77f4c,21-07-2024,,Pro,7,343,4116,FALSE,FALSE,FALSE,FALSE,monthly,FALSE
S-ea389c,A-df10db,08-09-2024,,Basic,14,266,3192,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-8932ce,A-fa3095,18-12-2024,,Basic,70,1330,15960,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-14d515,A-eb7c38,02-07-2024,,Enterprise,33,6567,78804,FALSE,FALSE,FALSE,FALSE,monthly,FALSE
S-99efdc,A-4e44e8,19-12-2024,,Enterprise,17,3383,40596,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-183502,A-4e960a,11-04-2024,,Enterprise,71,14129,169548,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-7ff88c,A-b7ef83,30-12-2024,,Pro,12,588,7056,FALSE,FALSE,FALSE,FALSE,monthly,FALSE
S-583674,A-7c5768,28-09-2024,,Pro,6,0,0,TRUE,FALSE,FALSE,FALSE,monthly,TRUE
S-6e0386,A-2d4502,04-09-2024,,Enterprise,22,4378,52536,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-79535e,A-4a4c2d,11-12-2024,,Pro,54,2646,31752,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-180ae3,A-cab532,25-03-2024,,Pro,11,539,6468,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-31be9c,A-5f2961,02-12-2024,,Basic,55,1045,12540,FALSE,FALSE,FALSE,FALSE,monthly,FALSE
S-183460,A-310452,29-12-2024,,Basic,9,171,2052,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-2b608a,A-adc1f3,18-09-2024,,Basic,16,0,0,TRUE,FALSE,FALSE,FALSE,monthly,TRUE
S-499ea3,A-c16cf7,21-10-2024,12-11-2024,Enterprise,24,4776,57312,FALSE,FALSE,FALSE,TRUE,monthly,TRUE
S-a916c8,A-3cc791,26-04-2024,,Basic,12,0,0,TRUE,FALSE,FALSE,FALSE,monthly,FALSE
S-4e563b,A-10b8f2,26-04-2024,,Basic,103,1957,23484,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-f4e0a6,A-e61e98,31-08-2024,,Basic,19,361,4332,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-7717d6,A-378b99,02-12-2024,,Enterprise,32,0,0,TRUE,TRUE,FALSE,FALSE,monthly,TRUE
S-ff4e21,A-7a0d69,22-11-2024,,Pro,6,294,3528,FALSE,TRUE,FALSE,FALSE,annual,TRUE
S-40b133,A-432483,11-04-2023,,Basic,4,0,0,TRUE,FALSE,FALSE,FALSE,annual,FALSE
S-92f228,A-779e4e,09-01-2023,,Basic,9,171,2052,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-2aec7e,A-ce66f8,21-05-2024,,Basic,29,551,6612,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-78f326,A-4c38bc,21-04-2024,,Basic,36,0,0,TRUE,FALSE,FALSE,FALSE,monthly,TRUE
S-0e12d4,A-a45270,02-08-2024,,Pro,13,637,7644,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-9093cf,A-8ed5dd,18-02-2024,,Enterprise,30,5970,71640,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-db94ad,A-313be3,14-11-2024,,Enterprise,47,0,0,TRUE,FALSE,FALSE,FALSE,annual,TRUE
S-59edf9,A-427b69,16-12-2024,,Basic,17,323,3876,FALSE,FALSE,FALSE,FALSE,monthly,FALSE
S-e854de,A-18793f,25-12-2024,,Pro,148,7252,87024,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-28eeec,A-89ee83,29-11-2024,,Pro,2,98,1176,FALSE,TRUE,FALSE,FALSE,annual,TRUE
S-b93c11,A-9f9299,08-07-2024,,Basic,28,532,6384,FALSE,FALSE,FALSE,FALSE,monthly,FALSE
S-6cb3d7,A-fd7ad3,26-11-2024,20-12-2024,Pro,11,539,6468,FALSE,TRUE,FALSE,TRUE,annual,TRUE
S-bbdf5c,A-b7ef83,21-06-2024,,Enterprise,8,1592,19104,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-5b8c4f,A-7c5768,05-05-2024,,Basic,8,152,1824,FALSE,FALSE,FALSE,FALSE,monthly,FALSE
S-6b9696,A-c16cf7,23-12-2024,,Basic,35,665,7980,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-9f009b,A-68f37c,30-11-2023,,Basic,16,0,0,TRUE,FALSE,FALSE,FALSE,monthly,TRUE
S-8317da,A-d49cc5,10-12-2024,,Basic,50,950,11400,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-d61866,A-f17767,22-03-2023,,Enterprise,6,1194,14328,FALSE,TRUE,FALSE,FALSE,monthly,TRUE
S-0b8b0c,A-f17767,03-08-2024,,Enterprise,1,199,2388,FALSE,FALSE,FALSE,FALSE,monthly,FALSE
S-084930,A-c1e51e,08-12-2024,,Enterprise,3,597,7164,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-2abab6,A-ae052e,22-01-2024,29-10-2024,Pro,39,0,0,TRUE,FALSE,TRUE,TRUE,monthly,TRUE
S-6b144c,A-3cc791,10-04-2024,,Basic,16,304,3648,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-0efc9b,A-4bfa33,13-12-2024,,Basic,12,228,2736,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-f690e0,A-1f559b,25-07-2024,,Basic,7,133,1596,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-6ac338,A-2b9d3e,29-08-2024,,Basic,28,532,6384,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-f52c97,A-40de06,17-11-2024,,Basic,28,532,6384,FALSE,FALSE,TRUE,FALSE,annual,TRUE
S-8b00ff,A-40906c,19-06-2024,,Enterprise,92,18308,219696,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-c7f25a,A-87aa7b,10-08-2024,,Basic,25,475,5700,FALSE,TRUE,FALSE,FALSE,monthly,TRUE
S-dbee03,A-49b828,16-05-2023,,Basic,9,171,2052,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-1f15a2,A-7f4db3,05-04-2023,,Basic,39,0,0,TRUE,FALSE,FALSE,FALSE,annual,TRUE
S-3da8ee,A-271f46,22-11-2024,,Enterprise,46,9154,109848,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-51dfbc,A-7f8241,24-09-2023,,Pro,34,1666,19992,FALSE,FALSE,FALSE,FALSE,monthly,FALSE
S-027102,A-3c1a3f,30-09-2024,,Enterprise,3,597,7164,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-d6f31b,A-b20d99,03-11-2024,,Enterprise,20,3980,47760,FALSE,TRUE,FALSE,FALSE,monthly,TRUE
S-b5b39a,A-1f0636,17-03-2024,,Pro,105,0,0,TRUE,FALSE,FALSE,FALSE,annual,TRUE
S-7ab956,A-53f4e3,03-12-2024,,Basic,13,247,2964,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-0a7396,A-54d94a,24-02-2024,,Pro,27,1323,15876,FALSE,FALSE,TRUE,FALSE,monthly,TRUE
S-337c84,A-2bc93d,22-09-2024,,Basic,29,551,6612,FALSE,TRUE,FALSE,FALSE,annual,TRUE
S-b8c3e6,A-8ae05d,13-12-2024,,Enterprise,86,0,0,TRUE,FALSE,FALSE,FALSE,monthly,TRUE
S-cd5968,A-ee42db,21-10-2023,,Pro,13,637,7644,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-dc3e11,A-2f6a32,01-12-2024,,Pro,19,931,11172,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-b18409,A-92a3af,26-10-2024,,Pro,25,1225,14700,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-d365af,A-4e44e8,01-09-2024,,Basic,11,209,2508,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-eaf2e2,A-427b69,24-10-2024,,Pro,17,833,9996,FALSE,FALSE,FALSE,FALSE,annual,FALSE
S-b7482e,A-cbd1a3,16-12-2024,,Basic,34,646,7752,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-74704b,A-cb5333,15-12-2024,,Pro,33,1617,19404,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-f8e091,A-34d880,21-10-2024,,Enterprise,5,995,11940,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-41d741,A-65aeb5,23-08-2024,,Basic,28,532,6384,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-79e254,A-474ad4,23-03-2024,,Pro,53,2597,31164,FALSE,FALSE,FALSE,FALSE,annual,FALSE
S-2d21b9,A-b7b7b7,12-07-2024,,Pro,24,1176,14112,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-d56460,A-d62e02,02-10-2024,,Enterprise,16,3184,38208,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-8921cb,A-50bb9f,22-07-2024,,Enterprise,35,6965,83580,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-920d64,A-b7724f,21-07-2024,,Basic,12,228,2736,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-ae7a5d,A-22f2df,21-12-2024,,Pro,15,735,8820,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-d518e8,A-e4144b,06-12-2024,,Basic,41,0,0,TRUE,FALSE,FALSE,FALSE,monthly,TRUE
S-3f1bb5,A-7e0a10,21-12-2023,,Basic,46,874,10488,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-83ee41,A-ad3abd,20-04-2023,,Basic,44,836,10032,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-9eeb7e,A-029f69,02-12-2024,,Basic,11,209,2508,FALSE,FALSE,FALSE,FALSE,monthly,FALSE
S-649bb6,A-9f9299,18-07-2024,,Enterprise,28,5572,66864,FALSE,FALSE,FALSE,FALSE,annual,FALSE
S-9f8b23,A-118f1c,24-12-2024,26-12-2024,Enterprise,128,25472,305664,FALSE,FALSE,FALSE,TRUE,annual,TRUE
S-510009,A-0651a4,16-11-2024,,Enterprise,16,3184,38208,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-295bac,A-779e4e,13-07-2023,,Enterprise,58,11542,138504,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-b555de,A-af0cd2,04-10-2023,,Basic,19,361,4332,FALSE,TRUE,FALSE,FALSE,monthly,TRUE
S-1f5841,A-b30291,08-05-2024,,Basic,5,95,1140,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-0d6da2,A-e4144b,28-11-2024,,Enterprise,41,0,0,TRUE,FALSE,FALSE,FALSE,monthly,FALSE
S-5c4dd7,A-0b0d6d,31-12-2024,,Pro,21,1029,12348,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-904529,A-fe79a5,02-03-2024,02-10-2024,Basic,19,0,0,TRUE,TRUE,FALSE,TRUE,monthly,TRUE
S-eed91a,A-22d9d2,17-12-2024,20-12-2024,Pro,32,1568,18816,FALSE,FALSE,TRUE,TRUE,monthly,TRUE
S-71466f,A-d5a319,16-01-2024,,Basic,15,285,3420,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-24d48b,A-7c83a1,16-05-2024,29-07-2024,Pro,12,588,7056,FALSE,FALSE,FALSE,TRUE,annual,TRUE
S-518ce3,A-98a59a,01-08-2024,,Pro,148,0,0,TRUE,FALSE,TRUE,FALSE,annual,TRUE
S-0e0ec8,A-cc102e,06-05-2024,,Basic,13,247,2964,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-fe0869,A-d4e0d4,16-11-2024,,Enterprise,117,23283,279396,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-457294,A-fa3095,07-06-2024,,Enterprise,70,13930,167160,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-3bb28f,A-37f969,20-01-2024,,Enterprise,30,5970,71640,FALSE,TRUE,FALSE,FALSE,monthly,TRUE
S-31d8aa,A-96bbc6,28-05-2024,,Pro,39,1911,22932,FALSE,TRUE,FALSE,FALSE,annual,TRUE
S-29c16b,A-afa505,24-07-2024,06-10-2024,Pro,70,3430,41160,FALSE,FALSE,FALSE,TRUE,monthly,TRUE
S-b3f2cb,A-812c5b,19-06-2024,,Enterprise,55,0,0,TRUE,FALSE,FALSE,FALSE,monthly,TRUE
S-5d6528,A-22d9d2,23-07-2024,,Enterprise,8,1592,19104,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-dbb8b9,A-58b9ff,09-08-2024,,Pro,2,98,1176,FALSE,FALSE,FALSE,FALSE,monthly,FALSE
S-9f7ef0,A-b3fe05,31-10-2024,,Enterprise,46,9154,109848,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-2178f0,A-b30291,26-09-2024,02-11-2024,Basic,5,0,0,TRUE,FALSE,FALSE,TRUE,monthly,TRUE
S-31cec4,A-34ea2f,28-10-2024,,Basic,8,152,1824,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-a1426b,A-cc98bc,31-12-2023,,Basic,32,608,7296,FALSE,FALSE,FALSE,FALSE,annual,FALSE
S-5ea66d,A-503d5a,18-12-2024,,Enterprise,4,796,9552,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-4f9730,A-8adedc,21-07-2024,,Enterprise,25,0,0,TRUE,FALSE,FALSE,FALSE,monthly,TRUE
S-befdf1,A-68f37c,27-02-2024,,Basic,13,247,2964,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-2b504d,A-6a4e2d,12-07-2023,,Enterprise,9,1791,21492,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-4484ae,A-b07346,08-12-2024,,Enterprise,51,10149,121788,FALSE,TRUE,FALSE,FALSE,monthly,TRUE
S-a2e1dd,A-c37cab,10-08-2024,29-09-2024,Enterprise,13,0,0,TRUE,FALSE,FALSE,TRUE,monthly,TRUE
S-00dea4,A-a6d261,14-01-2024,,Enterprise,15,2985,35820,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-b73fdf,A-dbc825,26-04-2024,07-08-2024,Basic,19,361,4332,FALSE,FALSE,FALSE,TRUE,annual,TRUE
S-07e821,A-e61e98,09-11-2023,,Pro,37,1813,21756,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-c8292c,A-cb5333,04-05-2024,,Basic,51,0,0,TRUE,FALSE,FALSE,FALSE,annual,TRUE
S-47b86b,A-524364,31-12-2024,,Pro,11,539,6468,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-07976e,A-81edc3,12-07-2024,,Pro,5,245,2940,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-412125,A-1b9609,14-01-2024,,Basic,16,304,3648,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-1d15a7,A-1e50e0,23-03-2023,,Enterprise,19,3781,45372,FALSE,TRUE,FALSE,FALSE,monthly,TRUE
S-655049,A-9779ad,27-10-2024,,Basic,40,0,0,TRUE,FALSE,FALSE,FALSE,monthly,FALSE
S-9cfabf,A-0f3e88,05-08-2023,,Basic,7,133,1596,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-dd80e4,A-0532a9,24-11-2024,,Enterprise,21,4179,50148,FALSE,TRUE,FALSE,FALSE,annual,TRUE
S-1fb7ac,A-117171,14-12-2024,17-12-2024,Pro,45,2205,26460,FALSE,FALSE,FALSE,TRUE,annual,TRUE
S-576519,A-cc98bc,27-05-2023,,Enterprise,32,6368,76416,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-b23ec5,A-3be56b,01-05-2024,,Enterprise,18,3582,42984,FALSE,FALSE,TRUE,FALSE,annual,TRUE
S-1cb993,A-84ebe4,10-05-2023,,Basic,18,342,4104,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-c87692,A-dcc2f0,02-10-2023,,Basic,15,285,3420,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-2aaa9c,A-4c38bc,10-12-2024,,Pro,36,1764,21168,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-8426e7,A-42e5e1,18-10-2024,,Enterprise,22,4378,52536,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-ed857b,A-ad64c6,07-03-2024,,Enterprise,12,2388,28656,FALSE,FALSE,FALSE,FALSE,monthly,FALSE
S-2843fe,A-089363,26-06-2024,,Basic,2,0,0,TRUE,FALSE,FALSE,FALSE,monthly,TRUE
S-4c8e19,A-659280,21-11-2024,,Basic,17,323,3876,FALSE,FALSE,FALSE,FALSE,monthly,FALSE
S-b4b084,A-ced9aa,21-12-2024,,Enterprise,5,995,11940,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-0802a4,A-a45270,24-08-2024,,Pro,79,3871,46452,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-37879d,A-9779ad,17-09-2024,,Pro,40,1960,23520,FALSE,FALSE,FALSE,FALSE,monthly,FALSE
S-8048cc,A-eb7c38,04-07-2024,,Basic,9,171,2052,FALSE,FALSE,TRUE,FALSE,annual,TRUE
S-c2a14b,A-526d93,08-11-2024,10-11-2024,Enterprise,43,8557,102684,FALSE,FALSE,FALSE,TRUE,annual,FALSE
S-549340,A-eb1312,18-09-2024,,Pro,25,1225,14700,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-83d49e,A-dbc825,27-07-2024,,Pro,19,931,11172,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-2ad954,A-b9f5b1,12-03-2023,,Enterprise,42,0,0,TRUE,FALSE,FALSE,FALSE,monthly,TRUE
S-4e4ef4,A-9ee962,09-07-2023,,Pro,25,1225,14700,FALSE,FALSE,TRUE,FALSE,monthly,TRUE
S-a0d68d,A-c58f49,10-08-2024,,Basic,70,1330,15960,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-f3f2bd,A-560d27,17-12-2024,,Basic,29,0,0,TRUE,FALSE,FALSE,FALSE,annual,TRUE
S-37a9e3,A-c608c8,07-06-2024,29-06-2024,Enterprise,11,2189,26268,FALSE,FALSE,FALSE,TRUE,monthly,FALSE
S-c9d475,A-1986ca,06-07-2023,,Enterprise,20,3980,47760,FALSE,FALSE,FALSE,FALSE,annual,FALSE
S-646813,A-a45270,14-09-2024,,Enterprise,14,0,0,TRUE,FALSE,FALSE,FALSE,monthly,TRUE
S-d0bab8,A-94f8c9,26-06-2024,,Basic,74,1406,16872,FALSE,TRUE,FALSE,FALSE,annual,TRUE
S-57bbae,A-a09355,05-11-2024,,Pro,14,686,8232,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-59778a,A-f6b2fb,11-08-2024,,Enterprise,49,9751,117012,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-94c40b,A-7c6b6b,06-12-2024,26-12-2024,Pro,26,1274,15288,FALSE,FALSE,FALSE,TRUE,annual,TRUE
S-b9c6ce,A-e1462e,06-10-2024,,Enterprise,15,0,0,TRUE,FALSE,FALSE,FALSE,monthly,TRUE
S-f1ffee,A-96215d,30-09-2024,,Enterprise,16,3184,38208,FALSE,FALSE,FALSE,FALSE,annual,FALSE
S-cc30c5,A-b78bf8,17-11-2024,,Basic,33,627,7524,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-9fa60e,A-712426,15-12-2024,,Basic,9,171,2052,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-44c2c1,A-2d1036,02-08-2024,,Pro,69,3381,40572,FALSE,FALSE,TRUE,FALSE,annual,TRUE
S-3d6648,A-e2cd1b,05-10-2024,,Enterprise,15,0,0,TRUE,FALSE,FALSE,FALSE,monthly,TRUE
S-d97fa8,A-508199,20-02-2024,,Basic,19,361,4332,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-398291,A-acb7f7,15-07-2024,,Enterprise,32,6368,76416,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-d7ee6f,A-35083d,10-08-2023,,Enterprise,19,3781,45372,FALSE,TRUE,FALSE,FALSE,annual,TRUE
S-3663bb,A-de24d5,19-12-2024,,Enterprise,5,0,0,TRUE,FALSE,FALSE,FALSE,monthly,TRUE
S-81cd46,A-ced9aa,11-10-2024,,Enterprise,6,1194,14328,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-e6678a,A-54ecc2,16-08-2023,,Pro,4,196,2352,FALSE,FALSE,FALSE,FALSE,annual,FALSE
S-69b66d,A-6da850,08-01-2024,,Basic,25,475,5700,FALSE,TRUE,FALSE,FALSE,annual,TRUE
S-68565b,A-5c046d,02-12-2024,,Basic,93,1767,21204,FALSE,FALSE,FALSE,FALSE,annual,FALSE
S-00b0bc,A-089363,12-12-2024,,Enterprise,9,0,0,TRUE,FALSE,FALSE,FALSE,annual,TRUE
S-f6ca9e,A-c7ffc2,27-10-2024,,Enterprise,30,5970,71640,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-8fd696,A-dec005,15-11-2024,03-12-2024,Enterprise,54,10746,128952,FALSE,FALSE,FALSE,TRUE,annual,FALSE
S-71cb15,A-2d4502,12-12-2024,,Enterprise,34,6766,81192,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-37dc91,A-a1bbb6,04-10-2024,,Pro,15,0,0,TRUE,FALSE,FALSE,FALSE,annual,TRUE
S-6cf72f,A-a8d89d,24-09-2024,,Basic,17,0,0,TRUE,TRUE,FALSE,FALSE,monthly,TRUE
S-117d65,A-86902e,30-11-2024,,Basic,34,646,7752,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-529f0c,A-592832,28-11-2024,10-12-2024,Pro,18,0,0,TRUE,FALSE,FALSE,TRUE,monthly,TRUE
S-3d58c6,A-054577,15-06-2024,,Basic,34,646,7752,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-b33593,A-7641d3,02-10-2023,,Pro,11,0,0,TRUE,FALSE,FALSE,FALSE,monthly,FALSE
S-c6287d,A-075038,25-07-2024,,Pro,17,833,9996,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-a2cd6a,A-508199,11-12-2024,,Enterprise,19,0,0,TRUE,FALSE,FALSE,FALSE,monthly,TRUE
S-30a9dd,A-417d2f,30-10-2024,,Basic,8,0,0,TRUE,FALSE,FALSE,FALSE,annual,TRUE
S-eef0cd,A-600734,13-01-2024,,Pro,29,1421,17052,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-15a897,A-d26ab4,08-11-2024,,Enterprise,9,0,0,TRUE,FALSE,FALSE,FALSE,annual,FALSE
S-9ee11d,A-104f1a,11-10-2024,,Pro,24,1176,14112,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-f76252,A-560d27,07-10-2024,,Basic,23,437,5244,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-d920e7,A-bc4d48,28-11-2024,,Enterprise,35,6965,83580,FALSE,FALSE,FALSE,FALSE,annual,FALSE
S-75985b,A-3793ee,25-11-2023,,Enterprise,49,0,0,TRUE,FALSE,FALSE,FALSE,monthly,TRUE
S-765a5f,A-c9bb3e,01-04-2024,02-04-2024,Pro,35,1715,20580,FALSE,FALSE,FALSE,TRUE,annual,TRUE
S-c318ea,A-ccb686,17-08-2024,,Enterprise,10,1990,23880,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-964542,A-a8b49c,25-09-2024,,Enterprise,12,2388,28656,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-6c4770,A-fa3095,18-09-2023,,Enterprise,70,0,0,TRUE,FALSE,FALSE,FALSE,monthly,TRUE
S-694277,A-34d880,11-10-2024,,Enterprise,4,796,9552,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-97fab7,A-8ed5dd,27-03-2024,08-10-2024,Basic,5,95,1140,FALSE,FALSE,FALSE,TRUE,annual,FALSE
S-fb4fae,A-39b19f,25-03-2024,01-05-2024,Enterprise,41,8159,97908,FALSE,FALSE,FALSE,TRUE,monthly,TRUE
S-7b211a,A-e5d6ab,10-11-2024,,Pro,32,1568,18816,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-da9362,A-b2225d,21-05-2024,,Basic,47,893,10716,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-79b038,A-b07b56,29-11-2024,,Basic,25,475,5700,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-9a6a1b,A-c16b88,09-03-2024,,Pro,23,0,0,TRUE,FALSE,FALSE,FALSE,annual,TRUE
S-82348a,A-4e960a,02-04-2024,,Basic,12,0,0,TRUE,FALSE,FALSE,FALSE,annual,FALSE
S-df0314,A-39ddf4,21-12-2024,,Pro,40,1960,23520,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-dd5a4c,A-716841,13-05-2024,,Basic,161,3059,36708,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-54bb4e,A-54d94a,16-12-2023,,Basic,55,1045,12540,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
