usage_id,subscription_id,usage_date,feature_name,usage_count,usage_duration_secs,error_count,is_beta_feature
U-48105d,S-046595,07-06-2023,feature_11,6,2790,0,TRUE
U-d7ab8d,S-92f78a,08-01-2023,feature_20,11,3289,2,FALSE
U-40fde9,S-a4d69d,25-11-2023,feature_25,9,4185,0,FALSE
U-05a2aa,S-55d53c,25-04-2023,feature_27,10,1520,0,FALSE
U-f9c5f9,S-61fa27,01-10-2024,feature_36,9,4680,1,FALSE
U-c6b90e,S-7e145e,11-07-2024,feature_20,4,312,0,TRUE
U-83fc87,S-0459a1,02-01-2024,feature_34,5,1545,2,FALSE
U-58c79b,S-62b7cf,06-03-2023,feature_18,6,1812,0,FALSE
U-d1eb05,S-da9f05,26-01-2024,feature_34,7,2751,0,FALSE
U-17f539,S-fc9cc3,21-12-2023,feature_12,14,5152,0,FALSE
U-5f7d99,S-713e06,14-08-2023,feature_18,11,6413,0,FALSE
U-a2b359,S-552434,13-12-2023,feature_1,8,1800,1,FALSE
U-555500,S-42218c,15-06-2024,feature_14,11,5731,0,FALSE
U-498e35,S-09223a,24-09-2023,feature_18,9,5391,1,FALSE
U-b2b6b3,S-7b7be8,09-01-2023,feature_39,9,648,0,FALSE
U-91970d,S-e2799b,20-09-2023,feature_11,11,1892,0,FALSE
U-0c333c,S-d2e00a,26-07-2024,feature_20,9,1863,3,FALSE
U-9855bf,S-db3856,04-08-2023,feature_1,15,7305,0,FALSE
U-d21803,S-f9ec8f,28-05-2024,feature_30,11,3289,1,TRUE
U-2428bd,S-a9b8a2,12-07-2023,feature_18,9,108,0,FALSE
U-8b9838,S-bb45bb,26-02-2023,feature_30,12,3612,0,FALSE
U-0ddd21,S-c41b43,06-10-2024,feature_4,10,1550,1,TRUE
U-869e31,S-cfcb11,19-05-2024,feature_13,8,3104,1,FALSE
U-f33b04,S-5d8b88,13-04-2024,feature_11,11,6138,0,FALSE
U-c219b2,S-6055d4,06-11-2023,feature_26,17,7208,0,FALSE
U-d34072,S-d76bd0,29-10-2023,feature_27,8,2456,0,FALSE
U-1f326a,S-409beb,13-09-2023,feature_9,11,4070,3,TRUE
U-c8d5b1,S-59f6b6,21-01-2024,feature_20,13,6864,1,FALSE
U-3ca551,S-16dfaf,21-09-2023,feature_12,2,1020,0,FALSE
U-f650de,S-80c291,17-03-2023,feature_33,9,4329,2,FALSE
U-5ed983,S-972512,18-08-2023,feature_39,8,4136,3,FALSE
U-accdb7,S-6def60,13-06-2024,feature_30,10,5810,3,FALSE
U-06489f,S-2aec7e,20-02-2023,feature_26,4,1800,0,TRUE
U-2cb119,S-2a6c1f,01-01-2024,feature_21,6,930,0,FALSE
U-4ba9a5,S-8856af,12-06-2024,feature_36,9,3366,0,TRUE
U-2c770d,S-b69d76,02-02-2023,feature_16,14,4130,0,FALSE
U-06de31,S-c99814,18-07-2024,feature_28,8,3720,1,FALSE
U-fb2325,S-323f3e,26-01-2023,feature_17,10,590,0,FALSE
U-36d8d2,S-dbc1ca,23-02-2023,feature_40,7,2688,1,TRUE
U-ee88ab,S-023f5f,20-01-2024,feature_23,8,3608,0,FALSE
U-513d64,S-6d10f7,24-07-2023,feature_32,8,1568,0,FALSE
U-567bcc,S-e781ba,06-07-2023,feature_27,9,4689,1,FALSE
U-c3be27,S-c7f2e5,30-01-2024,feature_5,11,1595,0,FALSE
U-6816b8,S-f4e0a6,08-07-2024,feature_18,8,2264,0,TRUE
U-6f19d7,S-7730b1,15-11-2023,feature_9,10,3810,0,FALSE
U-9be808,S-e89b90,27-10-2024,feature_15,3,1305,0,FALSE
U-bff760,S-b042d9,23-06-2023,feature_36,8,3584,0,FALSE
U-c236d0,S-66bae1,24-01-2023,feature_36,9,4752,1,FALSE
U-c8ca6f,S-a01d87,06-05-2024,feature_21,11,5621,1,FALSE
U-d8b063,S-44c2c1,14-05-2024,feature_13,12,4644,0,FALSE
U-59a39b,S-e56037,04-10-2023,feature_19,12,5100,2,FALSE
U-ce9ca3,S-7a55d9,04-10-2023,feature_12,15,7770,0,FALSE
U-5ed491,S-cc9b9d,24-08-2023,feature_23,4,1948,5,FALSE
U-5540e1,S-2c5e1c,12-03-2024,feature_10,12,648,6,FALSE
U-20aab8,S-2b35cc,22-02-2024,feature_22,14,2268,0,FALSE
U-60f9b7,S-27c00d,20-08-2023,feature_22,16,6304,0,FALSE
U-a50dad,S-6754a4,31-12-2023,feature_10,15,8205,1,FALSE
U-141039,S-03ac49,05-06-2024,feature_3,10,580,0,TRUE
U-0de0a8,S-a575f5,25-05-2024,feature_26,9,5400,0,FALSE
U-a87b6a,S-cd6bb6,08-02-2024,feature_28,7,3612,0,FALSE
U-0cd3e8,S-7a2991,25-11-2023,feature_27,8,1672,0,FALSE
U-b18e43,S-ffd1ee,11-10-2024,feature_29,10,3780,0,FALSE
U-4cad5c,S-de3170,22-05-2023,feature_22,5,2325,0,FALSE
U-d69eb2,S-f3c329,24-04-2024,feature_25,8,3152,0,FALSE
U-b84fc3,S-64ddbc,19-02-2023,feature_3,7,168,2,TRUE
U-53adbd,S-2f8d64,04-04-2024,feature_14,13,1326,0,FALSE
U-690215,S-82848e,21-04-2024,feature_9,13,5642,0,FALSE
U-f7572c,S-2a57b3,14-03-2023,feature_9,4,1344,1,FALSE
U-064211,S-f25e72,28-07-2024,feature_22,13,6305,0,FALSE
U-76b0c0,S-e9b437,23-05-2023,feature_24,10,1380,0,FALSE
U-68ffe1,S-9a7851,28-09-2023,feature_4,14,2660,0,FALSE
U-c99a92,S-5e572d,04-05-2023,feature_39,10,660,0,FALSE
U-8fe78c,S-09cb75,21-10-2023,feature_14,6,2652,0,FALSE
U-56e7f9,S-ee30bb,13-04-2024,feature_37,18,5328,0,FALSE
U-24217f,S-76cdf1,10-04-2024,feature_30,7,2086,0,TRUE
U-864033,S-c545c8,16-06-2023,feature_3,15,5430,1,FALSE
U-e491a8,S-2dad6b,08-08-2023,feature_7,12,6936,0,FALSE
U-16e035,S-92795b,09-05-2024,feature_16,11,4301,1,FALSE
U-54fc62,S-c288ef,08-11-2024,feature_12,9,1017,0,FALSE
U-5d8b20,S-93ab2d,14-04-2023,feature_28,6,2970,1,FALSE
U-797b29,S-bb3c63,26-03-2023,feature_2,8,4328,0,FALSE
U-db4d28,S-a09e70,08-02-2024,feature_37,12,3456,0,FALSE
U-83d35b,S-c96d86,08-09-2024,feature_16,12,6828,2,TRUE
U-4ae030,S-b4212b,11-05-2023,feature_36,10,2060,0,FALSE
U-80225c,S-d5aded,24-05-2023,feature_30,10,5610,2,TRUE
U-146a5c,S-05624a,30-12-2024,feature_31,7,3787,0,TRUE
U-5e2d1c,S-599207,30-12-2023,feature_12,11,5368,0,FALSE
U-8a82c1,S-180ae3,19-03-2024,feature_37,10,50,1,FALSE
U-edab63,S-8f2b13,01-02-2023,feature_2,10,3230,0,FALSE
U-990062,S-e267d1,09-04-2023,feature_11,15,6855,0,FALSE
U-58a10d,S-0337da,15-04-2023,feature_27,19,9006,0,FALSE
U-198b0e,S-561850,02-02-2024,feature_5,13,3341,1,FALSE
U-59db03,S-6102fe,09-02-2023,feature_7,10,5200,0,TRUE
U-e290a1,S-94fc5d,10-04-2023,feature_2,12,5508,0,FALSE
U-13fee8,S-2b7664,26-12-2023,feature_23,6,1068,0,FALSE
U-cff3e7,S-4e63e7,10-06-2024,feature_17,12,4572,0,TRUE
U-49c778,S-18e3a5,27-05-2023,feature_29,12,828,0,FALSE
U-84647d,S-3bd427,15-01-2024,feature_14,7,3619,0,FALSE
U-53f7f0,S-6c4770,28-07-2023,feature_20,13,7293,0,FALSE
U-4f425e,S-c25d2f,19-11-2024,feature_30,12,6756,0,FALSE
U-7ab2f8,S-677801,06-10-2023,feature_7,8,2880,0,FALSE
U-27dd6d,S-f30a79,02-05-2024,feature_38,10,4590,1,FALSE
U-f73c7d,S-084930,23-01-2023,feature_33,15,6735,0,FALSE
U-1ff866,S-19abcf,01-11-2023,feature_30,11,4642,4,FALSE
U-5a3805,S-335e1e,14-12-2023,feature_37,11,6512,0,FALSE
U-38fc6b,S-c2701b,05-04-2024,feature_11,15,3885,0,TRUE
U-62a2b1,S-1d63bf,10-11-2023,feature_25,9,711,0,FALSE
U-930690,S-1dbbc2,07-06-2024,feature_37,11,1144,0,TRUE
U-e251ca,S-975ee4,03-05-2024,feature_6,12,744,0,FALSE
U-065f45,S-632bba,03-03-2023,feature_14,12,6024,0,FALSE
U-06afea,S-eef0cd,20-03-2024,feature_17,11,1287,0,FALSE
U-77176f,S-ee53e8,09-07-2024,feature_40,8,2456,0,FALSE
U-dfbe3d,S-1c5650,04-10-2023,feature_31,15,1260,0,FALSE
U-586eff,S-12125f,31-07-2024,feature_37,10,2090,1,FALSE
U-e23504,S-47b86b,27-06-2024,feature_26,8,4256,0,FALSE
U-34fe9b,S-be05fd,01-07-2024,feature_32,12,6672,0,FALSE
U-cdc777,S-33e4e2,11-09-2023,feature_36,8,1360,0,FALSE
U-468bc3,S-fec1cd,04-02-2024,feature_39,5,2820,1,FALSE
U-c46189,S-fbc35d,03-04-2023,feature_27,8,4408,4,FALSE
U-7548b1,S-a9b8a2,25-12-2023,feature_5,12,2808,0,FALSE
U-ee55c6,S-b21a0b,17-06-2023,feature_32,11,5335,1,FALSE
U-731ada,S-89d586,23-03-2023,feature_22,7,945,2,FALSE
U-085211,S-fb4fae,30-03-2023,feature_23,14,70,0,TRUE
U-a78559,S-20a297,16-07-2023,feature_26,8,808,1,FALSE
U-0099f7,S-5cb8a6,30-08-2024,feature_7,9,3042,0,FALSE
U-9d9226,S-343642,25-11-2024,feature_25,13,2873,0,FALSE
U-f87c2d,S-aa78ed,19-12-2024,feature_19,3,1059,0,FALSE
U-d44f76,S-78ffdd,26-11-2024,feature_11,6,3378,2,FALSE
U-784938,S-54a3ed,14-12-2024,feature_34,15,8730,0,FALSE
U-6cf6a1,S-e162d0,18-07-2023,feature_1,6,3108,3,FALSE
U-ce8019,S-7e8bd4,13-06-2024,feature_6,10,5140,0,FALSE
U-8c0214,S-24a63d,03-05-2023,feature_21,6,3162,0,FALSE
U-ebab9e,S-7c2997,27-05-2023,feature_17,12,6540,0,FALSE
U-6ff28d,S-650c13,24-10-2023,feature_16,9,531,0,FALSE
U-3aa06c,S-cde950,26-04-2024,feature_19,12,852,2,FALSE
U-c5a287,S-31d9ee,15-05-2024,feature_8,11,1474,0,FALSE
U-8d71f4,S-304196,30-08-2024,feature_34,8,4528,0,FALSE
U-77d9aa,S-1ad0ca,08-08-2023,feature_39,11,5665,3,FALSE
U-028faa,S-549438,27-06-2024,feature_35,11,5478,0,FALSE
U-5df8d8,S-7480e6,23-09-2024,feature_39,13,6656,4,FALSE
U-fd8ccb,S-f74bdd,09-10-2023,feature_13,15,7635,0,FALSE
U-f34da1,S-70e232,14-11-2023,feature_14,11,4939,1,FALSE
U-0c9318,S-01b2dc,11-12-2023,feature_9,5,1060,3,FALSE
U-022805,S-0380a3,01-03-2024,feature_16,4,1932,0,FALSE
U-9ba5db,S-b250cc,17-01-2023,feature_33,7,4074,1,FALSE
U-d209f3,S-0e526f,15-07-2023,feature_13,7,2485,0,FALSE
U-22709a,S-d74733,18-03-2023,feature_13,10,140,0,FALSE
U-3c90b4,S-81cd46,08-12-2023,feature_10,9,2727,0,FALSE
U-e79ba6,S-6fde5e,20-03-2023,feature_37,10,3880,0,FALSE
U-b56086,S-91cd9b,25-12-2023,feature_14,6,300,0,FALSE
U-89f4cb,S-e77d56,05-04-2024,feature_9,4,508,1,FALSE
U-06ee06,S-583674,22-04-2024,feature_7,7,2737,2,FALSE
U-08aa49,S-f41a31,27-10-2023,feature_21,9,4527,0,FALSE
U-37fd31,S-ea389c,29-09-2023,feature_33,14,3374,1,FALSE
U-55e94a,S-58239c,03-08-2024,feature_31,17,5117,0,FALSE
U-b17f8b,S-214d98,09-08-2023,feature_24,14,3402,0,FALSE
U-5846b2,S-09c11e,30-12-2024,feature_9,10,1980,0,FALSE
U-d83164,S-3e24ed,22-02-2024,feature_39,8,1408,0,FALSE
U-c7de0c,S-808efb,17-05-2024,feature_33,15,3540,2,FALSE
U-34fe40,S-329db8,20-02-2023,feature_5,13,1807,2,FALSE
U-8539f3,S-1da72c,16-05-2024,feature_8,5,330,0,FALSE
U-02c3a7,S-565c4b,18-02-2023,feature_15,7,3682,0,TRUE
U-4cc303,S-7a55d9,25-10-2024,feature_14,10,2300,0,FALSE
U-008e88,S-891eb4,24-03-2023,feature_11,10,4640,0,FALSE
U-d4afdb,S-535bd1,24-04-2024,feature_17,8,2128,2,FALSE
U-943beb,S-16be20,27-06-2023,feature_32,12,5316,0,FALSE
U-488361,S-9c9700,27-02-2024,feature_25,14,2688,0,FALSE
U-c187dc,S-d933e7,03-06-2023,feature_33,11,2035,0,FALSE
U-e57433,S-36c07b,15-05-2024,feature_28,12,4992,0,FALSE
U-faa644,S-e6c842,04-04-2024,feature_33,10,5600,4,FALSE
U-c6482f,S-694aa7,01-04-2023,feature_15,9,378,0,FALSE
U-567a5c,S-16cf6a,07-03-2024,feature_31,14,1540,0,TRUE
U-e20922,S-6ba608,10-10-2024,feature_14,11,5544,0,FALSE
U-ea01d2,S-d97fa8,24-02-2024,feature_36,14,8148,0,FALSE
U-4bd1a6,S-7252b5,18-08-2023,feature_13,16,9280,0,FALSE
U-d0fec7,S-921f19,14-03-2024,feature_17,4,1476,0,FALSE
U-ce593b,S-0fc93f,19-12-2024,feature_35,13,2067,0,FALSE
U-febd41,S-326691,08-09-2023,feature_39,3,1125,0,FALSE
U-c066ed,S-8e3b74,16-07-2024,feature_7,13,5577,0,FALSE
U-b4a5c6,S-62c088,07-04-2023,feature_18,4,2324,0,FALSE
U-8fab7c,S-dbee03,02-05-2024,feature_7,16,512,3,FALSE
U-0f8812,S-7717d6,16-06-2023,feature_40,7,3136,0,FALSE
U-d89692,S-467016,16-10-2024,feature_10,9,1215,1,FALSE
U-18a0de,S-0fc93f,26-10-2024,feature_23,9,594,1,FALSE
U-193419,S-57800a,02-10-2023,feature_31,9,1413,0,FALSE
U-d6b6ab,S-95c467,17-12-2023,feature_23,9,3510,1,FALSE
U-27c462,S-1082f7,25-05-2023,feature_22,8,1248,0,FALSE
U-432d21,S-e7e4bd,05-06-2024,feature_33,7,3717,0,FALSE
U-825ab1,S-dd8371,25-10-2024,feature_33,8,1104,1,FALSE
U-1b0c4b,S-d5a07a,26-05-2023,feature_19,14,910,0,FALSE
U-67181d,S-4fd561,06-08-2023,feature_33,11,1342,1,FALSE
U-30f5c8,S-58c146,23-01-2023,feature_17,6,318,0,FALSE
U-466c0a,S-9828eb,02-07-2024,feature_30,10,2450,4,FALSE
U-dea221,S-37b59a,21-08-2023,feature_13,9,1035,0,TRUE
U-f5cd9c,S-fa05d7,17-11-2024,feature_22,6,2574,0,FALSE
U-dd400e,S-b89456,04-01-2023,feature_38,11,4378,0,FALSE
U-03b2c9,S-4a2fc6,01-11-2024,feature_17,7,3633,0,FALSE
U-d40ae8,S-c7b793,31-08-2023,feature_27,9,3177,0,FALSE
U-622883,S-f45fe3,27-10-2023,feature_24,15,5430,1,FALSE
U-46fc86,S-cfedb3,03-01-2023,feature_6,9,4293,1,FALSE
U-947735,S-af6f53,28-04-2024,feature_33,13,4758,0,FALSE
U-48a4e7,S-c033fa,10-08-2024,feature_34,14,6734,0,FALSE
U-a839b0,S-05ad41,12-12-2023,feature_32,8,1776,0,FALSE
U-fd78be,S-551502,01-10-2023,feature_8,7,1834,1,TRUE
U-59acf5,S-7e8699,23-05-2023,feature_35,12,5016,0,FALSE
U-0665d9,S-cd4d67,07-11-2024,feature_1,13,1599,0,FALSE
U-2ddd07,S-4977c8,24-03-2023,feature_2,5,440,0,FALSE
U-f02c57,S-e77144,20-08-2024,feature_2,13,702,0,FALSE
U-c5f3d1,S-d224a1,22-11-2024,feature_6,5,165,0,FALSE
U-b66acf,S-c15f06,04-08-2024,feature_27,5,1270,2,FALSE
U-f0db64,S-04d260,06-02-2024,feature_39,13,78,0,FALSE
U-fc6d3b,S-276d44,05-01-2023,feature_22,12,1224,0,FALSE
U-d9ad5b,S-2661dc,07-09-2024,feature_13,15,2910,0,FALSE
U-883001,S-ed857b,17-06-2023,feature_7,15,2790,3,FALSE
U-d19b4f,S-decbf7,17-05-2023,feature_36,9,3249,0,FALSE
U-772b57,S-2f0815,05-07-2023,feature_2,15,2055,0,FALSE
U-c84f2f,S-7fbc53,27-05-2024,feature_5,10,2260,0,FALSE
U-8b10df,S-9a1297,17-05-2023,feature_36,10,2600,0,FALSE
U-da14b8,S-28e491,15-06-2024,feature_34,9,1296,1,FALSE
U-b9e398,S-d859b7,12-12-2023,feature_21,11,5522,0,FALSE
U-c96cfa,S-55a520,06-03-2024,feature_31,12,4812,0,FALSE
U-998200,S-05eff5,25-02-2023,feature_11,12,2880,0,FALSE
U-c154ad,S-071ade,14-08-2024,feature_34,10,5400,0,FALSE
U-1416e8,S-dd220e,02-01-2023,feature_4,11,671,0,FALSE
U-abe72c,S-73a4e4,20-01-2023,feature_18,13,5304,0,FALSE
U-f4dcea,S-db94ad,27-07-2023,feature_23,12,1824,1,FALSE
U-2595aa,S-d933e7,08-04-2023,feature_22,8,488,0,FALSE
U-d76da8,S-c53808,05-03-2024,feature_23,9,1503,0,FALSE
U-500b49,S-53361d,26-07-2023,feature_21,9,4491,0,FALSE
U-021a28,S-e23fd8,25-04-2023,feature_38,3,327,0,FALSE
U-7286df,S-140d3a,24-11-2023,feature_4,14,8134,0,TRUE
U-7288b5,S-8fcce1,05-09-2024,feature_34,15,900,0,FALSE
U-8d65d7,S-6bb2c5,13-12-2024,feature_23,16,1680,0,FALSE
U-5c5115,S-5f40a3,17-05-2023,feature_29,10,380,6,FALSE
U-5eaffe,S-195f9b,02-11-2024,feature_10,11,5500,2,FALSE
U-3b06d3,S-527d18,02-01-2023,feature_8,6,918,0,TRUE
U-e409f4,S-8442d1,10-03-2024,feature_30,8,3456,1,FALSE
U-641d0b,S-18f80d,18-05-2023,feature_18,8,2632,0,FALSE
U-62ffd4,S-e2c20a,18-05-2024,feature_27,9,4581,0,FALSE
U-184153,S-ff79f7,21-08-2024,feature_10,14,2030,0,FALSE
U-2427b8,S-d66d63,09-04-2024,feature_35,14,2226,0,FALSE
U-ff7283,S-f3138f,02-05-2023,feature_16,6,882,2,FALSE
U-3c2ca3,S-d8c527,12-07-2024,feature_34,6,180,0,FALSE
U-f1c2bc,S-11d922,19-02-2024,feature_7,7,945,0,FALSE
U-ea8e56,S-5a1d20,13-05-2023,feature_31,11,55,0,FALSE
U-44836a,S-2cec4e,11-11-2024,feature_24,13,3055,2,FALSE
U-faab8b,S-3fb251,10-02-2024,feature_7,6,930,0,FALSE
U-91d874,S-7679b6,28-04-2023,feature_9,9,2034,1,FALSE
U-ea5e1b,S-e3255c,05-09-2024,feature_10,11,5709,1,FALSE
U-d65a0d,S-418b7c,29-09-2023,feature_34,16,848,0,FALSE
U-3afffd,S-f11653,18-06-2023,feature_40,4,2120,2,FALSE
U-c7a02b,S-604bd0,11-12-2023,feature_33,9,4320,0,FALSE
U-51937a,S-e83351,10-04-2024,feature_20,14,3906,2,FALSE
U-0d442d,S-0206eb,02-11-2024,feature_9,6,1806,0,TRUE
U-979776,S-03a97f,14-10-2023,feature_16,8,4392,1,TRUE
U-b289d0,S-c2c321,11-07-2023,feature_34,13,6916,0,TRUE
U-65d0d3,S-2ec763,03-09-2023,feature_23,7,588,2,FALSE
U-020145,S-21eeea,27-12-2023,feature_35,9,1620,2,FALSE
U-ec9486,S-f2e134,09-01-2023,feature_11,6,1596,0,FALSE
U-9c4c5a,S-d507da,19-06-2023,feature_34,13,4966,0,FALSE
U-90e630,S-bafe35,29-06-2023,feature_15,17,5117,2,FALSE
U-f63974,S-5eeb46,06-03-2024,feature_15,13,2899,0,TRUE
U-6df5cc,S-50a388,04-04-2023,feature_5,8,648,1,FALSE
U-d476a1,S-1bbdb1,07-05-2024,feature_3,14,1036,1,FALSE
U-d1629c,S-b03125,21-05-2024,feature_10,10,2480,2,FALSE
U-5a4953,S-9f7b07,27-01-2024,feature_15,13,1196,0,FALSE
U-c810af,S-505db5,29-10-2024,feature_2,11,1243,0,FALSE
U-423673,S-64bd69,14-04-2024,feature_28,10,1610,1,FALSE
U-2eb23c,S-2ec763,18-05-2024,feature_33,8,3104,0,FALSE
U-16d9a7,S-f44c76,12-03-2024,feature_30,13,1521,0,FALSE
U-9fc584,S-5aff5f,11-08-2023,feature_3,5,410,4,FALSE
U-660d9d,S-5a500d,24-05-2024,feature_20,8,1880,0,FALSE
U-29c9df,S-55d53c,06-06-2023,feature_7,17,2295,0,FALSE
U-19f6c6,S-fe6311,22-03-2024,feature_26,9,2205,0,FALSE
U-a1656d,S-7501c9,23-03-2024,feature_29,10,2440,0,FALSE
U-ae9e48,S-41ea32,16-01-2024,feature_34,8,2392,1,FALSE
U-ec9b52,S-99efdc,08-09-2023,feature_10,12,6444,2,FALSE
U-f992fa,S-e32b16,01-11-2023,feature_27,15,4230,3,FALSE
U-ab8e1f,S-712e04,09-05-2023,feature_25,12,5232,0,FALSE
U-40ab0f,S-9a952b,29-01-2023,feature_22,11,4686,0,TRUE
U-abff4b,S-15e705,21-10-2024,feature_15,11,1903,1,TRUE
U-2a64e2,S-31d8aa,05-06-2023,feature_15,9,2070,0,FALSE
U-5c4f9e,S-13c8b6,06-05-2024,feature_31,9,4608,0,FALSE
U-6673f8,S-0d497d,18-03-2024,feature_19,10,2480,0,FALSE
U-c27e55,S-642365,21-11-2023,feature_17,7,2863,0,FALSE
U-92114c,S-92b77f,30-03-2023,feature_31,12,4272,3,FALSE
U-a60a63,S-f3d5d7,01-05-2024,feature_40,14,4648,2,TRUE
U-73dddd,S-c61dc9,25-05-2024,feature_36,4,212,0,FALSE
U-9cd98a,S-a64940,22-01-2024,feature_33,8,3128,2,FALSE
U-18ca44,S-4695b8,24-02-2023,feature_39,13,5239,0,FALSE
U-a3896c,S-a0e1dc,29-12-2023,feature_2,15,7500,1,FALSE
U-4251f2,S-c6e62c,03-02-2024,feature_27,8,1752,0,FALSE
U-095785,S-964542,06-02-2024,feature_12,8,1888,0,FALSE
U-aa9328,S-be86e3,01-07-2024,feature_36,10,2800,1,FALSE
U-0a52ae,S-a69559,16-02-2023,feature_5,19,9177,0,FALSE
U-b62b6f,S-73cd99,23-12-2023,feature_35,9,90,2,FALSE
U-634620,S-162441,12-09-2024,feature_24,11,4730,0,TRUE
U-15022e,S-e9a159,24-02-2023,feature_14,13,4264,0,FALSE
U-128550,S-45c47e,19-12-2024,feature_12,16,3232,0,FALSE
U-27ad6c,S-92b77f,26-01-2023,feature_10,7,2464,0,FALSE
U-d9b715,S-fdb8f1,16-01-2024,feature_31,14,7980,1,FALSE
U-af76ad,S-f36371,09-05-2024,feature_38,7,2079,2,FALSE
U-cfd65f,S-6bb2c5,17-07-2023,feature_10,9,3222,1,FALSE
U-f5d024,S-f6b264,13-10-2023,feature_27,7,3304,0,FALSE
U-6bf8fa,S-918151,10-04-2024,feature_4,9,1422,0,FALSE
U-967624,S-1a5fa7,22-04-2024,feature_24,9,3744,0,FALSE
U-82b926,S-da0fb6,26-09-2024,feature_3,10,2610,1,FALSE
U-f9adde,S-8e5fd4,12-10-2023,feature_17,9,3771,0,FALSE
U-9bc20e,S-44c9ae,08-11-2023,feature_6,8,3528,0,FALSE
U-36b969,S-08e560,06-10-2023,feature_37,14,6692,0,FALSE
U-bec126,S-0e9f1e,27-06-2024,feature_39,6,2226,0,TRUE
U-3d0cbb,S-6b0789,24-08-2023,feature_37,9,3591,2,TRUE
U-551596,S-f7b0e0,29-09-2023,feature_33,10,2110,0,FALSE
U-a2435c,S-8ececc,09-06-2024,feature_9,5,360,2,FALSE
U-72fa2c,S-e63c67,13-07-2024,feature_8,7,2170,2,FALSE
U-51b562,S-8b00ff,17-01-2024,feature_3,9,3942,0,FALSE
U-0159d9,S-2ddf94,29-07-2024,feature_29,11,6567,0,FALSE
U-a8c5d7,S-c0352b,12-03-2024,feature_16,7,1848,0,FALSE
U-49f7e6,S-1319ac,24-01-2023,feature_27,6,258,2,FALSE
U-8007d1,S-9f7ef0,28-07-2024,feature_12,11,3542,0,FALSE
U-780f83,S-6d10f7,13-11-2024,feature_38,7,980,0,FALSE
U-311ed8,S-76c7da,18-06-2023,feature_40,14,7168,0,TRUE
U-42e29d,S-81cd46,30-07-2023,feature_2,10,5970,0,FALSE
U-20e5cf,S-d111f5,01-04-2024,feature_37,9,1656,0,FALSE
U-64f2b3,S-091a8d,19-09-2024,feature_13,4,2232,0,FALSE
U-fc37ad,S-f9cb96,30-12-2024,feature_4,6,3174,4,FALSE
U-78cf92,S-8985d3,22-12-2023,feature_15,8,1360,3,FALSE
U-faa8ac,S-a25d8b,23-05-2024,feature_30,7,3430,2,FALSE
U-d63880,S-98ac99,01-01-2024,feature_24,12,672,0,FALSE
U-80e613,S-36aedb,21-04-2024,feature_6,7,3871,0,FALSE
U-150e73,S-d7e65d,23-11-2024,feature_39,12,4752,0,FALSE
U-06e161,S-92dbcc,12-11-2023,feature_31,5,2210,0,FALSE
U-6f0f10,S-d2e82c,29-11-2024,feature_21,12,144,0,FALSE
U-68bf1b,S-1b373c,25-07-2023,feature_18,7,3479,2,FALSE
U-060c7a,S-6d51c5,25-03-2024,feature_17,11,3322,0,FALSE
U-84e670,S-7bb339,20-03-2023,feature_4,8,920,0,FALSE
U-f89626,S-fbee8e,06-08-2024,feature_36,8,2096,2,FALSE
U-d0eea7,S-bc736c,05-01-2024,feature_23,6,1572,0,TRUE
U-c3ac7f,S-fc8463,29-02-2024,feature_9,11,2464,0,FALSE
U-c158a4,S-e768f5,13-03-2023,feature_30,12,7056,0,TRUE
U-62e7a0,S-e66f1a,09-10-2023,feature_1,5,555,1,FALSE
U-0ff831,S-b5b39a,24-10-2024,feature_25,13,3484,1,FALSE
U-daed4e,S-7c24f6,20-12-2023,feature_31,14,1134,3,FALSE
U-84ccab,S-5228d6,19-03-2023,feature_32,9,180,2,FALSE
U-6d5d05,S-8dd1f6,06-09-2024,feature_31,3,564,2,FALSE
U-516a18,S-fa0d9e,23-05-2023,feature_4,3,423,0,FALSE
U-db4b4b,S-1f2b1a,21-09-2023,feature_23,14,4942,0,FALSE
U-e4d562,S-2c80ba,20-03-2024,feature_37,10,4850,0,FALSE
U-dd3c69,S-b5035b,17-03-2024,feature_6,9,2475,2,FALSE
U-c504b6,S-eff018,03-10-2023,feature_20,6,3222,0,TRUE
U-eb9ba8,S-467918,24-09-2024,feature_17,9,963,0,FALSE
U-bf3530,S-535e55,08-01-2024,feature_32,9,1521,2,FALSE
U-9c09e0,S-5685bf,21-02-2023,feature_36,6,2448,3,FALSE
U-18c15e,S-95d15a,29-11-2024,feature_9,10,4260,0,FALSE
U-83e422,S-966ce7,17-10-2023,feature_18,7,2779,1,FALSE
U-ee42ac,S-876f0b,06-01-2024,feature_6,10,4810,0,FALSE
U-2a04f7,S-7c633c,28-04-2024,feature_9,9,2340,0,FALSE
U-5fab29,S-f6f97e,18-05-2023,feature_15,16,8384,0,FALSE
U-bb5958,S-ada718,27-07-2023,feature_35,9,1467,0,FALSE
U-a9c740,S-64d514,23-02-2024,feature_22,10,5710,0,FALSE
U-f7185e,S-305a67,18-03-2024,feature_25,5,1035,0,TRUE
U-ab91ab,S-c9a968,24-12-2024,feature_27,13,6721,0,FALSE
U-e5f2df,S-28d401,24-06-2024,feature_31,13,3705,0,FALSE
U-e2edae,S-5bc277,17-10-2024,feature_21,9,2619,0,FALSE
U-5f67e9,S-fc155b,06-05-2024,feature_16,14,5362,0,FALSE
U-bc41da,S-e6571c,14-10-2024,feature_8,8,4392,0,TRUE
