subscription_id,account_id,start_date,end_date,plan_tier,seats,mrr_amount,arr_amount,is_trial,upgrade_flag,downgrade_flag,billing_frequency,auto_renew_flag,change_type
S-652885,A-59f724,2024-12-08,,Basic,18,342,4104,f,f,f,monthly,t,no_change
S-2e7b85,A-328bd0,2023-10-19,,Basic,18,342,4104,f,f,f,annual,t,no_change
S-48c5be,A-fa2041,2024-12-05,,Pro,39,0,0,t,f,f,annual,t,no_change
S-277111,A-625d0b,2024-10-14,,Pro,9,441,5292,f,f,f,monthly,t,no_change
S-505f35,A-5a184f,2023-12-02,,Enterprise,22,4378,52536,f,f,f,annual,t,no_change
S-70b655,A-ac85cd,2024-08-16,,Pro,53,2597,31164,f,f,f,monthly,f,no_change
S-4ac0bb,A-7c6b6b,2024-12-25,,Pro,28,1372,16464,f,f,f,monthly,f,no_change
S-4ea564,A-de58ca,2024-08-09,,Basic,15,285,3420,f,f,f,annual,t,no_change
S-1a9c5c,A-c58f49,2024-11-02,,Basic,70,0,0,t,f,f,annual,t,no_change
S-23dab0,A-65aeb5,2024-09-30,,Pro,9,441,5292,f,f,f,annual,t,no_change
S-d396d1,A-2edab2,2024-03-05,2024-10-11,Pro,17,833,9996,f,f,f,monthly,t,no_change
S-f1826f,A-4c6f11,2024-03-30,,Enterprise,24,4776,57312,f,f,f,monthly,t,no_change
S-1c3a42,A-f45426,2024-09-14,,Enterprise,20,3980,47760,f,f,f,annual,t,no_change
S-27c00d,A-a6d261,2024-06-08,,Basic,48,912,10944,f,f,f,monthly,t,no_change
S-2e4018,A-7f8241,2023-06-06,,Enterprise,34,6766,81192,f,t,f,monthly,t,upgrade
S-4da459,A-02cd81,2024-12-29,,Pro,44,2156,25872,f,f,f,annual,t,no_change
S-5879cf,A-a09355,2024-09-02,,Enterprise,30,5970,71640,f,f,f,monthly,t,no_change
S-2e965d,A-00cac8,2023-09-16,,Pro,8,392,4704,f,f,f,monthly,t,no_change
S-e0f238,A-463db0,2024-12-09,,Pro,35,1715,20580,f,f,f,annual,t,no_change
S-752e61,A-e3bd71,2024-03-24,,Enterprise,31,6169,74028,f,f,f,monthly,t,no_change
S-1a3d9c,A-684255,2024-07-07,,Pro,11,539,6468,f,f,f,annual,f,no_change
S-525d6b,A-94f8c9,2024-04-17,2024-05-29,Enterprise,13,0,0,t,f,f,monthly,t,no_change
S-a45a12,A-dcc3f1,2023-12-27,,Basic,21,399,4788,f,f,f,monthly,t,no_change
S-975ee4,A-a09355,2024-11-18,2024-11-24,Pro,14,686,8232,f,f,f,annual,f,no_change
S-50c6f5,A-a6d261,2024-04-26,2024-11-26,Enterprise,103,20497,245964,f,f,f,monthly,t,no_change
S-150c8e,A-58b9ff,2024-11-03,,Pro,33,1617,19404,f,f,f,monthly,t,no_change
S-da2f0b,A-8145a0,2024-08-10,,Enterprise,12,2388,28656,f,t,f,annual,t,upgrade
S-2bc860,A-98a59a,2023-11-10,,Pro,56,2744,32928,f,t,f,monthly,f,upgrade
S-da9d5f,A-a33200,2024-10-21,,Basic,29,551,6612,f,f,f,annual,t,no_change
S-c7f2e5,A-34ea2f,2024-11-09,2024-11-19,Enterprise,21,4179,50148,f,f,f,annual,t,no_change
S-eef92e,A-fdfc91,2024-08-11,,Pro,66,3234,38808,f,f,f,annual,t,no_change
S-3947da,A-37f969,2024-09-12,,Enterprise,30,5970,71640,f,t,f,annual,t,upgrade
S-51590f,A-249769,2024-11-17,,Basic,9,171,2052,f,f,f,annual,t,no_change
S-383ac2,A-09316c,2024-10-22,,Basic,70,0,0,t,f,f,monthly,f,no_change
S-44e3ac,A-81edc3,2024-01-14,,Enterprise,5,995,11940,f,f,f,monthly,t,no_change
S-ebe172,A-c4ea60,2023-05-29,,Basic,18,342,4104,f,f,f,monthly,t,no_change
S-a4139f,A-c45b23,2024-02-01,,Pro,5,245,2940,f,f,f,monthly,t,no_change
S-32d874,A-02cd81,2024-05-04,,Pro,44,2156,25872,f,f,f,annual,f,no_change
S-4e63e7,A-a33200,2024-10-25,2024-11-24,Enterprise,29,5771,69252,f,f,f,annual,t,no_change
S-810c27,A-8ed5dd,2024-08-21,,Basic,5,95,1140,f,f,f,annual,t,no_change
S-74d86d,A-5ed98d,2024-12-20,,Basic,54,1026,12312,f,t,f,annual,t,upgrade
S-ad32a8,A-6843f2,2024-12-11,,Pro,21,1029,12348,f,f,f,monthly,t,no_change
S-2f729b,A-3be56b,2024-02-01,2024-03-05,Pro,35,1715,20580,f,f,f,monthly,t,no_change
S-3eb56d,A-463db0,2024-12-31,,Pro,15,735,8820,f,f,f,annual,t,no_change
S-21bd9b,A-65a46c,2024-12-24,,Pro,35,1715,20580,f,f,f,annual,t,no_change
S-2e0575,A-4814a3,2024-11-06,2024-12-31,Enterprise,87,17313,207756,f,f,f,annual,t,no_change
S-1630dd,A-fda07f,2024-09-14,,Pro,34,1666,19992,f,f,f,annual,t,no_change
S-9842bb,A-4814a3,2024-10-27,,Enterprise,87,17313,207756,f,f,f,monthly,f,no_change
S-12ed58,A-1f0ac7,2024-11-14,,Basic,32,608,7296,f,f,f,annual,t,no_change
S-be3ff6,A-de58ca,2023-07-17,,Pro,105,0,0,t,f,f,annual,f,no_change
S-a36281,A-c45b23,2023-12-29,,Basic,8,152,1824,f,f,f,monthly,t,no_change
S-7d651b,A-4ef964,2024-11-15,,Pro,28,1372,16464,f,f,f,monthly,t,no_change
S-668cdc,A-40de06,2023-11-08,,Pro,28,1372,16464,f,f,f,monthly,t,no_change
S-3ef584,A-72799b,2023-11-17,,Enterprise,20,3980,47760,f,f,f,annual,t,no_change
S-9211e5,A-d4ac0e,2024-10-12,,Enterprise,28,5572,66864,f,f,f,annual,t,no_change
S-3ae2dd,A-f45426,2024-08-05,,Basic,57,0,0,t,f,f,annual,t,no_change
S-942caf,A-812c5b,2024-11-07,,Basic,71,1349,16188,f,f,f,monthly,t,no_change
S-d71bdd,A-c45b23,2024-05-26,,Enterprise,9,1791,21492,f,f,f,annual,f,no_change
S-f32731,A-20736a,2024-10-02,,Enterprise,50,0,0,t,f,f,monthly,t,no_change
S-911b0a,A-8ed5dd,2023-08-08,,Pro,5,245,2940,f,f,f,annual,t,no_change
S-d09309,A-d49cc5,2024-10-09,,Pro,75,3675,44100,f,f,f,monthly,t,no_change
S-4260ed,A-4f18f0,2024-07-15,,Basic,24,456,5472,f,f,f,annual,t,no_change
S-c7e38a,A-2edab2,2024-10-03,,Basic,17,323,3876,f,f,f,annual,t,no_change
S-d22c1d,A-337bc1,2024-09-18,,Pro,86,4214,50568,f,f,t,monthly,f,downgrade
S-aadf83,A-700ade,2024-11-20,2024-12-04,Enterprise,9,1791,21492,f,f,f,annual,t,no_change
S-096835,A-117171,2024-10-20,,Enterprise,45,0,0,t,f,f,monthly,t,no_change
S-8ba96c,A-f6b2fb,2024-06-20,,Enterprise,23,4577,54924,f,f,f,annual,t,no_change
S-3112d0,A-68f37c,2024-04-11,,Basic,94,1786,21432,f,f,f,monthly,t,no_change
S-7ea5d9,A-684255,2024-08-05,,Pro,10,490,5880,f,t,f,monthly,t,upgrade
S-c796c1,A-aa9511,2023-10-11,,Pro,23,1127,13524,f,f,f,monthly,t,no_change
S-0ea795,A-d3c88e,2024-10-27,,Pro,16,784,9408,f,f,f,annual,t,no_change
S-32545c,A-7dacce,2024-11-13,,Enterprise,15,2985,35820,f,f,f,annual,f,no_change
S-2aaca3,A-751c58,2024-12-18,,Enterprise,26,5174,62088,f,f,f,monthly,t,no_change
S-6fde5e,A-7c4956,2024-12-20,,Basic,27,513,6156,f,f,f,annual,t,no_change
S-7ccc38,A-2d1036,2024-07-13,,Basic,69,1311,15732,f,f,f,annual,f,no_change
S-ff9bde,A-8bde0c,2024-12-20,2024-12-22,Pro,12,588,7056,f,f,f,monthly,t,no_change
S-a01d87,A-e5d6ab,2024-06-27,,Basic,9,171,2052,f,f,f,annual,t,no_change
S-9ac7cb,A-712f1c,2024-04-19,,Pro,18,882,10584,f,f,f,monthly,t,no_change
S-b47d75,A-b2225d,2024-05-13,,Enterprise,47,9353,112236,f,f,f,annual,t,no_change
S-d71a1f,A-40a557,2024-11-03,,Pro,16,784,9408,f,t,f,annual,t,upgrade
S-08e560,A-de58ca,2023-09-25,2024-01-07,Pro,15,735,8820,f,f,f,monthly,t,no_change
S-46ff9c,A-139c3b,2024-11-27,2024-12-16,Pro,28,1372,16464,f,f,f,monthly,t,no_change
S-d91f4c,A-1b7577,2024-11-15,2024-11-15,Basic,10,190,2280,f,f,t,monthly,t,downgrade
S-40adae,A-8145a0,2024-01-26,,Basic,10,190,2280,f,f,f,monthly,t,no_change
S-db4e11,A-49b828,2024-08-09,,Pro,14,686,8232,f,f,f,monthly,t,no_change
S-e4a862,A-3ce5b8,2024-10-03,,Enterprise,8,0,0,t,f,f,annual,t,no_change
S-e7cb68,A-474ad4,2024-01-29,,Pro,9,441,5292,f,f,f,annual,t,no_change
S-e093a9,A-80eeb6,2023-08-02,,Pro,22,1078,12936,f,t,f,monthly,t,upgrade
S-56834c,A-158f4e,2023-08-30,,Pro,61,0,0,t,f,f,monthly,t,no_change
S-11d922,A-533452,2024-11-28,,Enterprise,15,2985,35820,f,f,t,monthly,t,downgrade
S-58b22d,A-6f50ae,2024-12-31,,Enterprise,19,3781,45372,f,f,f,monthly,t,no_change
S-42daaa,A-08e34e,2024-08-07,,Basic,77,1463,17556,f,f,f,annual,f,no_change
S-fa0d9e,A-726cfa,2024-12-16,,Enterprise,38,7562,90744,f,f,f,monthly,f,no_change
S-55c61c,A-8b0451,2024-12-21,,Enterprise,41,8159,97908,f,f,f,annual,t,no_change
S-9917a2,A-ac14bb,2024-02-29,,Pro,26,0,0,t,f,f,annual,t,no_change
S-154918,A-c1dfe1,2024-09-22,,Basic,26,494,5928,f,f,f,monthly,f,no_change
S-20152a,A-fabe19,2024-12-20,,Enterprise,33,0,0,t,f,f,annual,f,no_change
S-f0e08e,A-69b156,2024-09-16,,Enterprise,13,2587,31044,f,f,f,monthly,t,no_change
S-0896f4,A-781cc0,2024-12-08,,Basic,12,228,2736,f,f,f,annual,t,no_change
S-328ac2,A-417d2f,2024-10-14,,Pro,4,196,2352,f,f,f,annual,f,no_change
S-4df118,A-86fc1d,2024-10-28,2024-11-02,Basic,26,494,5928,f,t,f,monthly,t,upgrade
S-01bbff,A-de24d5,2024-11-17,,Basic,5,95,1140,f,f,f,annual,t,no_change
S-31d765,A-7dacce,2024-12-04,,Pro,12,0,0,t,t,f,annual,t,upgrade
S-c64b73,A-de58ca,2023-04-20,,Pro,15,735,8820,f,f,f,annual,t,no_change
S-720940,A-2bc93d,2023-07-29,,Basic,20,380,4560,f,t,f,monthly,t,upgrade
S-e753fa,A-a6d261,2024-02-06,,Pro,28,1372,16464,f,t,f,annual,t,upgrade
S-755502,A-5a3eb9,2024-05-28,,Enterprise,18,3582,42984,f,f,f,annual,t,no_change
S-5480a7,A-94d3da,2023-06-05,,Enterprise,41,8159,97908,f,t,f,annual,t,upgrade
S-db7a77,A-7df7a7,2023-12-13,,Enterprise,15,2985,35820,f,f,f,annual,t,no_change
S-6403db,A-37f969,2023-11-02,,Basic,51,969,11628,f,f,f,monthly,t,no_change
S-22f096,A-c58f49,2024-10-15,,Enterprise,70,13930,167160,f,f,f,monthly,t,no_change
S-20f1bd,A-bb2f49,2024-02-16,,Pro,16,784,9408,f,f,f,monthly,t,no_change
S-bbff6f,A-df10db,2024-05-19,,Pro,26,1274,15288,f,f,f,monthly,t,no_change
S-3a694d,A-781cc0,2024-11-10,,Pro,20,980,11760,f,f,f,monthly,f,no_change
S-e1820e,A-0651a4,2024-11-24,,Enterprise,19,3781,45372,f,f,f,annual,t,no_change
S-67595c,A-508199,2024-02-08,,Basic,27,513,6156,f,f,f,annual,f,no_change
S-17fb4d,A-71615e,2024-07-04,,Enterprise,15,2985,35820,f,f,f,monthly,t,no_change
S-f8a794,A-dec005,2023-12-22,,Enterprise,31,6169,74028,f,f,f,monthly,t,no_change
S-dc1c10,A-139c3b,2024-11-28,,Basic,29,551,6612,f,f,f,annual,t,no_change
S-59d050,A-751c58,2024-10-11,,Pro,45,2205,26460,f,t,f,monthly,t,upgrade
S-a3b329,A-3a7284,2024-12-23,,Basic,37,703,8436,f,f,t,monthly,f,downgrade
S-2881e0,A-42e5e1,2024-07-21,,Pro,1,49,588,f,f,t,annual,t,downgrade
S-5d532c,A-cd458b,2024-12-26,,Enterprise,10,1990,23880,f,f,t,monthly,t,downgrade
S-f9c661,A-1e50e0,2024-09-05,,Enterprise,19,3781,45372,f,f,f,annual,t,no_change
S-817e4b,A-42b791,2024-10-08,,Enterprise,75,14925,179100,f,f,f,annual,f,no_change
S-59be40,A-94f8c9,2024-10-21,,Basic,13,247,2964,f,f,f,annual,t,no_change
S-d82234,A-d77f4c,2024-12-17,2024-12-18,Pro,4,196,2352,f,t,f,annual,t,upgrade
S-68f388,A-671f31,2024-11-27,,Basic,59,1121,13452,f,f,f,monthly,t,no_change
S-eae806,A-c37601,2024-12-30,,Enterprise,54,10746,128952,f,f,f,monthly,f,no_change
S-1f0d7f,A-32728c,2024-05-05,,Basic,20,380,4560,f,f,f,annual,t,no_change
S-544f34,A-fdfc91,2024-05-09,,Pro,29,1421,17052,f,f,f,monthly,t,no_change
S-e71203,A-117171,2024-10-02,,Enterprise,45,8955,107460,f,f,t,monthly,t,downgrade
S-a53eac,A-9077b0,2024-11-18,,Basic,2,0,0,t,f,f,monthly,t,no_change
S-efdeae,A-3793ee,2024-10-23,,Enterprise,49,9751,117012,f,f,f,monthly,f,no_change
S-29ccb8,A-eb1312,2024-12-28,,Basic,25,475,5700,f,f,f,annual,t,no_change
S-467016,A-e83938,2024-11-28,,Enterprise,7,1393,16716,f,f,f,monthly,t,no_change
S-12a13c,A-40a557,2024-12-14,,Enterprise,16,3184,38208,f,f,f,monthly,t,no_change
S-82ffca,A-508199,2024-01-30,,Enterprise,19,3781,45372,f,f,f,annual,f,no_change
S-85b5ce,A-e7a1e2,2024-12-26,,Basic,10,190,2280,f,f,f,annual,t,no_change
S-c1c645,A-443b7c,2024-10-06,,Basic,4,76,912,f,t,f,annual,t,upgrade
S-02984e,A-2e3bad,2024-06-21,,Enterprise,61,12139,145668,f,f,f,annual,t,no_change
S-15e705,A-adc1f3,2024-12-18,,Pro,9,441,5292,f,f,f,annual,t,no_change
S-0a19d1,A-5b4ebb,2024-10-21,,Enterprise,21,4179,50148,f,f,f,annual,f,no_change
S-d50d25,A-6f50ae,2024-07-13,,Pro,19,931,11172,f,f,f,annual,t,no_change
S-cb2ad3,A-52dd88,2024-11-13,,Basic,28,532,6384,f,t,f,annual,t,upgrade
S-15afd8,A-5c046d,2024-12-18,,Enterprise,93,18507,222084,f,f,f,annual,t,no_change
S-e79dbc,A-2e4581,2024-10-30,,Pro,66,0,0,t,f,f,monthly,t,no_change
S-33200e,A-f5641b,2024-08-06,,Enterprise,31,6169,74028,f,f,f,monthly,t,no_change
S-d5eae3,A-e7a1e2,2024-08-09,,Enterprise,12,2388,28656,f,f,f,monthly,f,no_change
S-f20079,A-8ae3fc,2024-12-16,,Basic,20,380,4560,f,f,f,monthly,t,no_change
S-93622a,A-d4ac0e,2024-05-10,,Basic,156,0,0,t,f,f,monthly,t,no_change
S-c62bb7,A-0a62f5,2024-09-16,,Enterprise,16,3184,38208,f,f,f,monthly,t,no_change
S-6696a0,A-82861f,2024-08-04,,Basic,41,779,9348,f,f,f,monthly,t,no_change
S-510999,A-7da956,2024-06-30,,Enterprise,13,0,0,t,t,f,monthly,t,upgrade
S-255846,A-9a532a,2024-08-28,,Enterprise,33,6567,78804,f,f,f,monthly,t,no_change
S-fd8bb6,A-337bc1,2023-08-02,,Pro,30,1470,17640,f,f,f,monthly,t,no_change
S-d7461b,A-fa3095,2023-12-17,,Pro,70,3430,41160,f,f,f,monthly,t,no_change
S-2361ec,A-c45b23,2024-12-12,2024-12-15,Enterprise,26,5174,62088,f,f,f,annual,t,no_change
S-9c47f6,A-5b1bcd,2024-04-13,,Pro,73,0,0,t,f,f,annual,t,no_change
S-c20518,A-b2af2e,2024-10-14,,Enterprise,5,995,11940,f,f,f,monthly,t,no_change
S-cdf835,A-f19409,2024-04-17,,Pro,23,1127,13524,f,f,f,monthly,f,no_change
S-cde2c6,A-dec005,2024-09-17,,Enterprise,21,4179,50148,f,f,f,monthly,t,no_change
S-af6974,A-86cdb4,2024-11-23,,Pro,18,882,10584,f,f,f,annual,t,no_change
S-38c5fd,A-32fb14,2023-11-20,2024-06-28,Basic,26,494,5928,f,f,f,annual,t,no_change
S-7bf6d8,A-fe79a5,2024-03-23,,Basic,9,0,0,t,f,f,annual,t,no_change
S-ada98e,A-2789e3,2024-10-21,,Basic,11,209,2508,f,t,f,annual,t,upgrade
S-3a3be9,A-1b707d,2024-05-03,2024-07-14,Basic,8,152,1824,f,f,f,annual,t,no_change
S-d4e525,A-7988d1,2024-07-25,,Basic,33,627,7524,f,f,f,annual,t,no_change
S-8a6579,A-80eeb6,2024-11-01,,Basic,22,418,5016,f,t,f,annual,t,upgrade
S-db7a97,A-e60f9d,2024-11-11,,Enterprise,48,9552,114624,f,f,t,monthly,t,downgrade
S-699110,A-fda07f,2024-10-01,,Enterprise,27,5373,64476,f,t,f,annual,f,upgrade
S-f5f52a,A-7641d3,2024-06-18,,Pro,8,392,4704,f,f,f,annual,t,no_change
S-748318,A-726cfa,2024-11-03,,Basic,14,266,3192,f,f,f,annual,t,no_change
S-bb7eef,A-798a3f,2023-12-26,2024-04-24,Basic,31,589,7068,f,t,f,annual,t,upgrade
S-af6536,A-13466a,2024-02-11,2024-10-28,Enterprise,40,7960,95520,f,f,f,monthly,t,no_change
S-5f75b5,A-1b707d,2024-04-13,,Enterprise,19,3781,45372,f,f,f,annual,t,no_change
S-6f47c5,A-0b0d6d,2024-12-31,2024-12-31,Enterprise,13,2587,31044,f,f,f,annual,t,no_change
S-552434,A-7f4db3,2024-08-14,,Pro,79,3871,46452,f,f,f,annual,t,no_change
S-86615c,A-592832,2024-10-03,,Enterprise,26,5174,62088,f,t,f,monthly,t,upgrade
S-778307,A-f17767,2023-11-15,,Pro,23,1127,13524,f,f,f,monthly,t,no_change
S-1e1853,A-089363,2024-11-25,2024-12-31,Enterprise,26,5174,62088,f,f,f,monthly,t,no_change
S-e371b7,A-310452,2024-12-28,,Enterprise,50,9950,119400,f,f,f,monthly,t,no_change
S-36885c,A-02cd81,2024-04-07,,Pro,44,0,0,t,f,f,annual,t,no_change
S-304f59,A-625d0b,2024-10-15,,Basic,25,0,0,t,f,f,annual,t,no_change
S-3e5d57,A-503d5a,2024-01-24,,Basic,25,0,0,t,f,f,annual,t,no_change
S-013f5c,A-40de06,2024-07-16,,Pro,35,0,0,t,f,f,annual,t,no_change
S-acb7af,A-8adedc,2024-05-23,,Enterprise,4,0,0,t,f,f,annual,t,no_change
S-9fae95,A-96bbc6,2024-12-08,,Enterprise,56,11144,133728,f,t,f,annual,t,upgrade
S-70cf3c,A-3b5cd1,2024-03-24,,Pro,13,637,7644,f,f,f,monthly,t,no_change
S-d26bbf,A-054577,2024-06-29,,Pro,35,1715,20580,f,f,f,monthly,t,no_change
S-f7ef84,A-b11cd0,2023-12-30,,Pro,26,1274,15288,f,f,f,annual,t,no_change
S-7480e6,A-524364,2024-12-31,,Enterprise,43,8557,102684,f,f,f,annual,t,no_change
S-b95b76,A-dbc825,2024-05-02,,Pro,19,931,11172,f,f,f,monthly,t,no_change
S-639754,A-034368,2023-12-14,,Basic,19,0,0,t,f,f,monthly,t,no_change
S-06e3cd,A-42e5e1,2024-10-22,,Basic,22,0,0,t,f,f,monthly,t,no_change
S-0e43ee,A-09540c,2024-05-28,,Enterprise,67,13333,159996,f,f,f,monthly,t,no_change
S-a408fe,A-02fac6,2024-10-18,,Pro,22,1078,12936,f,t,f,monthly,t,upgrade
S-916cca,A-e51ec7,2024-10-04,2024-10-31,Basic,3,0,0,t,t,f,annual,t,upgrade
S-332e0d,A-3b5cd1,2023-09-30,,Pro,13,0,0,t,f,t,monthly,t,downgrade
S-5798f3,A-d77f4c,2024-07-21,,Pro,7,343,4116,f,f,f,monthly,f,no_change
S-ea389c,A-df10db,2024-09-08,,Basic,14,266,3192,f,f,f,monthly,t,no_change
S-8932ce,A-fa3095,2024-12-18,,Basic,70,1330,15960,f,f,f,monthly,t,no_change
S-14d515,A-eb7c38,2024-07-02,,Enterprise,33,6567,78804,f,f,f,monthly,f,no_change
S-99efdc,A-4e44e8,2024-12-19,,Enterprise,17,3383,40596,f,f,f,annual,t,no_change
S-183502,A-4e960a,2024-04-11,,Enterprise,71,14129,169548,f,f,f,monthly,t,no_change
S-7ff88c,A-b7ef83,2024-12-30,,Pro,12,588,7056,f,f,f,monthly,f,no_change
S-583674,A-7c5768,2024-09-28,,Pro,6,0,0,t,f,f,monthly,t,no_change
S-6e0386,A-2d4502,2024-09-04,,Enterprise,22,4378,52536,f,f,f,monthly,t,no_change
S-79535e,A-4a4c2d,2024-12-11,,Pro,54,2646,31752,f,f,f,monthly,t,no_change
S-180ae3,A-cab532,2024-03-25,,Pro,11,539,6468,f,f,f,annual,t,no_change
S-31be9c,A-5f2961,2024-12-02,,Basic,55,1045,12540,f,f,f,monthly,f,no_change
S-183460,A-310452,2024-12-29,,Basic,9,171,2052,f,f,f,annual,t,no_change
S-2b608a,A-adc1f3,2024-09-18,,Basic,16,0,0,t,f,f,monthly,t,no_change
S-499ea3,A-c16cf7,2024-10-21,2024-11-12,Enterprise,24,4776,57312,f,f,f,monthly,t,no_change
S-a916c8,A-3cc791,2024-04-26,,Basic,12,0,0,t,f,f,monthly,f,no_change
S-4e563b,A-10b8f2,2024-04-26,,Basic,103,1957,23484,f,f,f,annual,t,no_change
S-f4e0a6,A-e61e98,2024-08-31,,Basic,19,361,4332,f,f,f,monthly,t,no_change
S-7717d6,A-378b99,2024-12-02,,Enterprise,32,0,0,t,t,f,monthly,t,upgrade
S-ff4e21,A-7a0d69,2024-11-22,,Pro,6,294,3528,f,t,f,annual,t,upgrade
S-40b133,A-432483,2023-04-11,,Basic,4,0,0,t,f,f,annual,f,no_change
S-92f228,A-779e4e,2023-01-09,,Basic,9,171,2052,f,f,f,annual,t,no_change
S-2aec7e,A-ce66f8,2024-05-21,,Basic,29,551,6612,f,f,f,annual,t,no_change
S-78f326,A-4c38bc,2024-04-21,,Basic,36,0,0,t,f,f,monthly,t,no_change
S-0e12d4,A-a45270,2024-08-02,,Pro,13,637,7644,f,f,f,monthly,t,no_change
S-9093cf,A-8ed5dd,2024-02-18,,Enterprise,30,5970,71640,f,f,f,monthly,t,no_change
S-db94ad,A-313be3,2024-11-14,,Enterprise,47,0,0,t,f,f,annual,t,no_change
S-59edf9,A-427b69,2024-12-16,,Basic,17,323,3876,f,f,f,monthly,f,no_change
S-e854de,A-18793f,2024-12-25,,Pro,148,7252,87024,f,f,f,monthly,t,no_change
S-28eeec,A-89ee83,2024-11-29,,Pro,2,98,1176,f,t,f,annual,t,upgrade
S-b93c11,A-9f9299,2024-07-08,,Basic,28,532,6384,f,f,f,monthly,f,no_change
S-6cb3d7,A-fd7ad3,2024-11-26,2024-12-20,Pro,11,539,6468,f,t,f,annual,t,upgrade
S-bbdf5c,A-b7ef83,2024-06-21,,Enterprise,8,1592,19104,f,f,f,monthly,t,no_change
S-5b8c4f,A-7c5768,2024-05-05,,Basic,8,152,1824,f,f,f,monthly,f,no_change
S-6b9696,A-c16cf7,2024-12-23,,Basic,35,665,7980,f,f,f,annual,t,no_change
S-9f009b,A-68f37c,2023-11-30,,Basic,16,0,0,t,f,f,monthly,t,no_change
S-8317da,A-d49cc5,2024-12-10,,Basic,50,950,11400,f,f,f,monthly,t,no_change
S-d61866,A-f17767,2023-03-22,,Enterprise,6,1194,14328,f,t,f,monthly,t,upgrade
S-0b8b0c,A-f17767,2024-08-03,,Enterprise,1,199,2388,f,f,f,monthly,f,no_change
S-084930,A-c1e51e,2024-12-08,,Enterprise,3,597,7164,f,f,f,monthly,t,no_change
S-2abab6,A-ae052e,2024-01-22,2024-10-29,Pro,39,0,0,t,f,t,monthly,t,downgrade
S-6b144c,A-3cc791,2024-04-10,,Basic,16,304,3648,f,f,f,annual,t,no_change
S-0efc9b,A-4bfa33,2024-12-13,,Basic,12,228,2736,f,f,f,monthly,t,no_change
S-f690e0,A-1f559b,2024-07-25,,Basic,7,133,1596,f,f,f,monthly,t,no_change
S-6ac338,A-2b9d3e,2024-08-29,,Basic,28,532,6384,f,f,f,annual,t,no_change
S-f52c97,A-40de06,2024-11-17,,Basic,28,532,6384,f,f,t,annual,t,downgrade
S-8b00ff,A-40906c,2024-06-19,,Enterprise,92,18308,219696,f,f,f,annual,t,no_change
S-c7f25a,A-87aa7b,2024-08-10,,Basic,25,475,5700,f,t,f,monthly,t,upgrade
S-dbee03,A-49b828,2023-05-16,,Basic,9,171,2052,f,f,f,monthly,t,no_change
S-1f15a2,A-7f4db3,2023-04-05,,Basic,39,0,0,t,f,f,annual,t,no_change
S-3da8ee,A-271f46,2024-11-22,,Enterprise,46,9154,109848,f,f,f,monthly,t,no_change
S-51dfbc,A-7f8241,2023-09-24,,Pro,34,1666,19992,f,f,f,monthly,f,no_change
S-027102,A-3c1a3f,2024-09-30,,Enterprise,3,597,7164,f,f,f,annual,t,no_change
S-d6f31b,A-b20d99,2024-11-03,,Enterprise,20,3980,47760,f,t,f,monthly,t,upgrade
S-b5b39a,A-1f0636,2024-03-17,,Pro,105,0,0,t,f,f,annual,t,no_change
S-7ab956,A-53f4e3,2024-12-03,,Basic,13,247,2964,f,f,f,annual,t,no_change
S-0a7396,A-54d94a,2024-02-24,,Pro,27,1323,15876,f,f,t,monthly,t,downgrade
S-337c84,A-2bc93d,2024-09-22,,Basic,29,551,6612,f,t,f,annual,t,upgrade
S-b8c3e6,A-8ae05d,2024-12-13,,Enterprise,86,0,0,t,f,f,monthly,t,no_change
S-cd5968,A-ee42db,2023-10-21,,Pro,13,637,7644,f,f,f,monthly,t,no_change
S-dc3e11,A-2f6a32,2024-12-01,,Pro,19,931,11172,f,f,f,monthly,t,no_change
S-b18409,A-92a3af,2024-10-26,,Pro,25,1225,14700,f,f,f,monthly,t,no_change
S-d365af,A-4e44e8,2024-09-01,,Basic,11,209,2508,f,f,f,annual,t,no_change
S-eaf2e2,A-427b69,2024-10-24,,Pro,17,833,9996,f,f,f,annual,f,no_change
S-b7482e,A-cbd1a3,2024-12-16,,Basic,34,646,7752,f,f,f,annual,t,no_change
S-74704b,A-cb5333,2024-12-15,,Pro,33,1617,19404,f,f,f,monthly,t,no_change
S-f8e091,A-34d880,2024-10-21,,Enterprise,5,995,11940,f,f,f,monthly,t,no_change
S-41d741,A-65aeb5,2024-08-23,,Basic,28,532,6384,f,f,f,annual,t,no_change
S-79e254,A-474ad4,2024-03-23,,Pro,53,2597,31164,f,f,f,annual,f,no_change
S-2d21b9,A-b7b7b7,2024-07-12,,Pro,24,1176,14112,f,f,f,annual,t,no_change
S-d56460,A-d62e02,2024-10-02,,Enterprise,16,3184,38208,f,f,f,annual,t,no_change
S-8921cb,A-50bb9f,2024-07-22,,Enterprise,35,6965,83580,f,f,f,monthly,t,no_change
S-920d64,A-b7724f,2024-07-21,,Basic,12,228,2736,f,f,f,annual,t,no_change
S-ae7a5d,A-22f2df,2024-12-21,,Pro,15,735,8820,f,f,f,annual,t,no_change
S-d518e8,A-e4144b,2024-12-06,,Basic,41,0,0,t,f,f,monthly,t,no_change
S-3f1bb5,A-7e0a10,2023-12-21,,Basic,46,874,10488,f,f,f,annual,t,no_change
S-83ee41,A-ad3abd,2023-04-20,,Basic,44,836,10032,f,f,f,annual,t,no_change
